"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1067","1067","2023-11-19"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-11-19"
"Acelga","Bogotá, D.C., Corabastos","400","667","501","2023-11-19"
"Acelga","Bucaramanga, Centroabastos","1800","2000","1900","2023-11-19"
"Acelga","Chiquinquirá (Boyacá)","1200","1500","1417","2023-11-19"
"Acelga","Duitama (Boyacá), Mercaplaza","1000","1100","1067","2023-11-19"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-11-19"
"Acelga","Ibagué, Plaza La 21","960","1600","1280","2023-11-19"
"Acelga","Ipiales (Nariño), Ipiales Somos Todos","1000","1500","1125","2023-11-19"
"Acelga","Medellín, Central Mayorista de Antioquia","1600","2000","1815","2023-11-19"
"Acelga","Neiva, Surabastos","1750","2000","1896","2023-11-19"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-11-19"
"Acelga","Pasto, El Potrerillo","2000","2500","2250","2023-11-19"
"Acelga","Pereira, Mercasa","2000","3000","2333","2023-11-19"
"Acelga","Tibasosa (Boyacá), Coomproriente","1000","1000","1000","2023-11-19"
"Acelga","Tunja, Complejo de Servicios del Sur","1000","1200","1111","2023-11-19"
"Acelga","Villavicencio, CAV","1200","1800","1533","2023-11-19"
"Acelga","Yopal (Casanare)","2000","2000","2000","2023-11-19"
"Ahuyama","Armenia, Mercar","1200","1300","1267","2023-11-19"
"Ahuyama","Bogotá, D.C., Corabastos","1400","1750","1535","2023-11-19"
"Ahuyama","Bucaramanga, Centroabastos","1000","1000","1000","2023-11-19"
"Ahuyama","Buenaventura (Valle del Cauca)","1800","2000","1883","2023-11-19"
"Ahuyama","Cali, Cavasa","1200","1300","1238","2023-11-19"
"Ahuyama","Cali, Santa Elena","1200","1300","1275","2023-11-19"
"Ahuyama","Cartagena, Bazurto","1800","2000","1900","2023-11-19"
"Ahuyama","Cartago (Valle del Cauca)","1400","1500","1417","2023-11-19"
"Ahuyama","Cúcuta, Cenabastos","1300","1400","1350","2023-11-19"
"Ahuyama","Duitama (Boyacá), Mercaplaza","875","938","917","2023-11-19"
"Ahuyama","Ibagué, Plaza La 21","1300","1400","1312","2023-11-19"
"Ahuyama","Manizales, Centro Galerías","1500","1700","1600","2023-11-19"
"Ahuyama","Medellín, Central Mayorista de Antioquia","900","1000","977","2023-11-19"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","1000","1300","1165","2023-11-19"
"Ahuyama","Palmira (Valle del Cauca)","1300","1500","1412","2023-11-19"
"Ahuyama","Pamplona (Norte de Santander)","1000","1500","1314","2023-11-19"
"Ahuyama","Pereira, La 41","1400","1600","1517","2023-11-19"
"Ahuyama","Pereira, Mercasa","1000","1500","1267","2023-11-19"
"Ahuyama","Popayán, Plaza de Mercado del Barrio Bolívar","1340","1400","1360","2023-11-19"
"Ahuyama","Rionegro (Antioquia)","900","1200","1067","2023-11-19"
"Ahuyama","San Gil (Santander)","900","1000","933","2023-11-19"
"Ahuyama","Sincelejo, Nuevo Mercado","1400","1400","1400","2023-11-19"
"Ahuyama","Socorro (Santander)","900","1000","933","2023-11-19"
"Ahuyama","Tibasosa (Boyacá), Coomproriente","800","900","881","2023-11-19"
"Ahuyama","Tuluá (Valle del Cauca)","1000","1200","1067","2023-11-19"
"Ahuyama","Tunja, Complejo de Servicios del Sur","781","875","802","2023-11-19"
"Ahuyama","Valledupar, Mercabastos","1200","1300","1271","2023-11-19"
"Ahuyama","Valledupar, Mercado Nuevo","1200","1200","1200","2023-11-19"
"Ahuyama","Yopal (Casanare)","1200","1300","1250","2023-11-19"
"Ahuyamín (Sakata)","Arauca (Arauca)","1000","1300","1203","2023-11-19"
"Ahuyamín (Sakata)","Bogotá, D.C., Corabastos","900","1100","1006","2023-11-19"
"Ahuyamín (Sakata)","Bucaramanga, Centroabastos","720","800","775","2023-11-19"
"Ahuyamín (Sakata)","Duitama (Boyacá), Mercaplaza","1200","1240","1213","2023-11-19"
"Ahuyamín (Sakata)","Florencia (Caquetá)","1280","1440","1360","2023-11-19"
"Ahuyamín (Sakata)","Ibagué, Plaza La 21","1400","1600","1543","2023-11-19"
"Ahuyamín (Sakata)","Neiva, Surabastos","1200","1440","1400","2023-11-19"
"Ahuyamín (Sakata)","Pamplona (Norte de Santander)","1200","1500","1317","2023-11-19"
"Ahuyamín (Sakata)","San Gil (Santander)","800","900","867","2023-11-19"
"Ahuyamín (Sakata)","Tibasosa (Boyacá), Coomproriente","1200","1300","1250","2023-11-19"
