"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1067","1200","1133","2023-10-18"
"Acelga","Barranquilla, Barranquillita","3000","3000","3000","2023-10-18"
"Acelga","Bogotá, D.C., Corabastos","300","700","442","2023-10-18"
"Acelga","Bucaramanga, Centroabastos","1500","1500","1500","2023-10-18"
"Acelga","Chiquinquirá (Boyacá)","1000","1200","1075","2023-10-18"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-10-18"
"Acelga","Florencia (Caquetá)","1800","1900","1850","2023-10-18"
"Acelga","Ibagué, Plaza La 21","960","1120","1000","2023-10-18"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1000","1500","1192","2023-10-18"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1000","1000","2023-10-18"
"Acelga","Neiva, Surabastos","1250","1625","1448","2023-10-18"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-10-18"
"Acelga","Pasto, El Potrerillo","1000","2000","1472","2023-10-18"
"Acelga","Sogamoso (Boyacá)","1000","1000","1000","2023-10-18"
"Acelga","Tunja, Complejo de Servicios del Sur","900","1100","1011","2023-10-18"
"Acelga","Ubaté (Cundinamarca)","1000","1000","1000","2023-10-18"
"Acelga","Villavicencio, CAV","1000","1200","1106","2023-10-18"
"Ahuyama","Arauca (Arauca)","800","920","873","2023-10-18"
"Ahuyama","Armenia, Mercar","700","800","733","2023-10-18"
"Ahuyama","Barranquilla, Barranquillita","571","643","595","2023-10-18"
"Ahuyama","Barranquilla, Granabastos","571","629","606","2023-10-18"
"Ahuyama","Bogotá, D.C., Corabastos","1100","1200","1192","2023-10-18"
"Ahuyama","Bucaramanga, Centroabastos","600","700","625","2023-10-18"
"Ahuyama","Buenaventura (Valle del Cauca)","1000","1000","1000","2023-10-18"
"Ahuyama","Cali, Cavasa","700","700","700","2023-10-18"
"Ahuyama","Cali, Santa Helena","550","600","583","2023-10-18"
"Ahuyama","Cartagena, Bazurto","643","714","679","2023-10-18"
"Ahuyama","Cartago (Valle del Cauca)","700","900","800","2023-10-18"
"Ahuyama","Cúcuta, Cenabastos","700","800","750","2023-10-18"
"Ahuyama","Duitama (Boyacá)","625","625","625","2023-10-18"
"Ahuyama","Ibagué, Plaza La 21","1200","1200","1200","2023-10-18"
"Ahuyama","Manizales, Centro Galerías","800","1000","913","2023-10-18"
"Ahuyama","Medellín, Central Mayorista de Antioquia","550","600","588","2023-10-18"
"Ahuyama","Medellín, Plaza Minorista ""José María Villa""","600","700","618","2023-10-18"
"Ahuyama","Montería, Mercado del Sur","300","500","395","2023-10-18"
"Ahuyama","Palmira (Valle del Cauca)","700","800","725","2023-10-18"
"Ahuyama","Pamplona (Norte de Santander)","1000","1000","1000","2023-10-18"
"Ahuyama","Pereira, La 41","700","800","783","2023-10-18"
"Ahuyama","Pereira, Mercasa","900","1200","1078","2023-10-18"
