"X1","X2","X3","X4","X5","Fecha"
"Acelga","Armenia, Mercar","1467","1600","1533","2023-02-07"
"Acelga","Barranquilla, Barranquillita","4000","4000","4000","2023-02-07"
"Acelga","Bogotá, D.C., Corabastos","1000","1500","1200","2023-02-07"
"Acelga","Bucaramanga, Centroabastos","1000","1100","1033","2023-02-07"
"Acelga","Chiquinquirá (Boyacá)","1400","1500","1450","2023-02-07"
"Acelga","Duitama (Boyacá)","1000","1000","1000","2023-02-07"
"Acelga","Florencia (Caquetá)","2000","2000","2000","2023-02-07"
"Acelga","Ibagué, Plaza La 21","1440","1760","1547","2023-02-07"
"Acelga","Ipiales (Nariño), Ipiales somos todos","1500","2000","1556","2023-02-07"
"Acelga","Medellín, Central Mayorista de Antioquia","1000","1500","1050","2023-02-07"
"Acelga","Neiva, Surabastos","1750","2250","1938","2023-02-07"
"Acelga","Pamplona (Norte de Santander)","2000","2000","2000","2023-02-07"
"Acelga","Pasto, El Potrerillo","2500","3500","2958","2023-02-07"
"Acelga","Sogamoso (Boyacá)","1000","1300","1200","2023-02-07"
"Acelga","Tunja, Complejo de Servicios del Sur","1200","1500","1267","2023-02-07"
"Acelga","Ubaté (Cundinamarca)","1300","1500","1400","2023-02-07"
"Acelga","Villavicencio, CAV","1400","2000","1667","2023-02-07"
"Ahuyama","Arauca (Arauca)","800","1100","892","2023-02-07"
"Ahuyama","Armenia, Mercar","1100","1200","1167","2023-02-07"
"Ahuyama","Barranquilla, Barranquillita","714","786","732","2023-02-07"
"Ahuyama","Barranquilla, Granabastos","786","829","807","2023-02-07"
"Ahuyama","Bogotá, D.C., Corabastos","900","1200","1019","2023-02-07"
"Ahuyama","Bucaramanga, Centroabastos","600","900","763","2023-02-07"
"Ahuyama","Buenaventura (Valle del Cauca)","1200","1300","1250","2023-02-07"
"Ahuyama","Cali, Cavasa","800","1000","894","2023-02-07"
"Ahuyama","Cali, Santa Helena","900","1000","950","2023-02-07"
"Ahuyama","Cartagena, Bazurto","1000","1000","1000","2023-02-07"
